Date,Open,High,Low,Close,Adj Close,Volume
2015-10-06,8308.849609,8308.849609,8228.400391,8280.799805,8280.799805,2483200
2015-10-07,8275.799805,8311.700195,8261.200195,8301.900391,8301.900391,2881300
2015-10-08,8319.900391,8319.900391,8222.099609,8244.599609,8244.599609,2476500
2015-10-09,8300.349609,8340.049805,8249.099609,8295.150391,8295.150391,2691900
2015-10-12,8335.900391,8346.700195,8238.700195,8255.599609,8255.599609,2712400
2015-10-13,8240.650391,8263.849609,8199.299805,8242.849609,8242.849609,2202000
2015-10-14,8218.849609,8254.200195,8213.599609,8223.849609,8223.849609,2022300
2015-10-15,8252.950195,8299.349609,8252.950195,8287.599609,8287.599609,2277800
2015-10-16,8304.250000,8347.200195,8260.400391,8340.099609,8340.099609,2348600
2015-10-19,8363.450195,8385.549805,8343.250000,8380.349609,8380.349609,1864800
2015-10-20,8387.950195,8401.549805,8336.150391,8369.450195,8369.450195,2276700
2015-10-21,8367.000000,8396.849609,8319.450195,8354.500000,8354.500000,2484000
2015-10-23,8413.049805,8424.250000,8371.799805,8384.849609,8384.849609,2309200
2015-10-26,8421.200195,8421.500000,8342.049805,8349.599609,8349.599609,2105200
2015-10-27,8323.549805,8336.450195,8313.000000,8329.900391,8329.900391,2178900
2015-10-28,8290.450195,8311.849609,8234.500000,8273.750000,8273.750000,2703700
2015-10-29,8278.849609,8279.450195,8203.900391,8215.599609,8215.599609,3167600
2015-10-30,8228.150391,8254.299805,8156.299805,8175.850098,8175.850098,2812500
2015-11-02,8169.549805,8174.649902,8109.200195,8165.450195,8165.450195,2204500
2015-11-03,8202.799805,8213.950195,8152.200195,8181.350098,8181.350098,2149800
2015-11-04,8224.599609,8234.099609,8153.700195,8164.899902,8164.899902,2123700
2015-11-05,8155.750000,8155.750000,8064.899902,8075.149902,8075.149902,2369400
2015-11-06,8075.600098,8117.200195,8040.299805,8069.600098,8069.600098,3185400
2015-11-09,7903.799805,8068.399902,7890.850098,8044.450195,8044.450195,2949700
2015-11-10,8009.100098,8017.399902,7896.700195,7907.649902,7907.649902,2752800
2015-11-13,7895.350098,7900.350098,7853.549805,7886.899902,7886.899902,2640800
2015-11-16,7859.600098,7948.049805,7835.649902,7917.450195,7917.450195,2263300
2015-11-17,7961.299805,7970.200195,7907.149902,7951.250000,7951.250000,2184800
2015-11-18,7940.299805,7961.000000,7849.200195,7855.250000,7855.250000,2115000
2015-11-19,7910.500000,7974.750000,7888.649902,7963.899902,7963.899902,2002900
2015-11-20,7966.500000,8030.399902,7945.799805,7984.850098,7984.850098,2260200
2015-11-23,7999.950195,8010.899902,7959.149902,7981.549805,7981.549805,1991800
2015-11-24,7972.649902,8006.100098,7953.250000,7968.600098,7968.600098,2221000
2015-11-26,7976.850098,8026.700195,7976.850098,8014.250000,8014.250000,3394600
2015-11-27,8042.850098,8082.549805,8014.000000,8067.899902,8067.899902,2355400
2015-11-30,8064.299805,8087.649902,8046.649902,8057.200195,8057.200195,4453500
2015-12-01,8083.200195,8099.700195,8063.600098,8087.500000,8087.500000,2225500
2015-12-02,8109.399902,8109.399902,8046.000000,8069.049805,8069.049805,2072900
2015-12-03,8041.049805,8049.850098,7991.850098,8002.299805,8002.299805,2383200
2015-12-04,7955.799805,7960.600098,7916.799805,7921.799805,7921.799805,2845900
2015-12-07,7956.600098,7964.450195,7892.600098,7908.649902,7908.649902,2168600
2015-12-08,7881.500000,7915.299805,7827.399902,7842.000000,7842.000000,2080800
2015-12-09,7834.700195,7839.149902,7736.899902,7742.250000,7742.250000,2217800
2015-12-10,7774.299805,7819.950195,7736.549805,7812.549805,7812.549805,2188400
2015-12-11,7830.250000,7830.549805,7707.549805,7740.149902,7740.149902,2527500
2015-12-14,7691.700195,7794.299805,7685.750000,7780.149902,7780.149902,2330400
2015-12-15,7791.049805,7835.649902,7760.350098,7832.000000,7832.000000,1996800
2015-12-16,7858.899902,7907.450195,7849.000000,7879.549805,7879.549805,2288200
2015-12-17,7913.700195,7986.100098,7873.899902,7978.100098,7978.100098,2640700
2015-12-18,7963.399902,7973.750000,7900.600098,7908.500000,7908.500000,2788400
2015-12-21,7895.850098,7982.799805,7890.350098,7978.899902,7978.899902,1811500
2015-12-22,7976.049805,7994.149902,7925.750000,7934.049805,7934.049805,2008000
2015-12-23,7976.600098,8012.799805,7974.600098,8008.649902,8008.649902,1751100
2015-12-24,8032.450195,8032.450195,7981.250000,8005.549805,8005.549805,1568300
2015-12-28,8009.299805,8074.350098,8009.299805,8064.299805,8064.299805,1723400
2015-12-29,8070.200195,8082.950195,8046.450195,8071.750000,8071.750000,1841000
2015-12-30,8082.750000,8084.049805,8034.450195,8039.799805,8039.799805,1654800
2015-12-31,8044.399902,8096.149902,8039.299805,8090.899902,8090.899902,2776200
2016-01-01,8085.399902,8126.000000,8060.899902,8118.149902,8118.149902,1195100
2016-01-04,8082.350098,8101.549805,7948.600098,7957.899902,7957.899902,2292900
2016-01-05,7994.399902,7997.850098,7933.450195,7959.850098,7959.850098,2381800
2016-01-06,7964.100098,7980.700195,7898.600098,7918.750000,7918.750000,2369900
2016-01-07,7849.399902,7849.399902,7720.200195,7731.649902,7731.649902,2818700
2016-01-08,7776.149902,7803.950195,7748.049805,7772.549805,7772.549805,2246500
2016-01-11,7702.049805,7770.299805,7660.649902,7726.000000,7726.000000,2630000
2016-01-12,7749.799805,7749.799805,7652.299805,7672.700195,7672.700195,2673900
2016-01-13,7720.850098,7747.950195,7571.500000,7712.450195,7712.450195,3342300
2016-01-14,7615.899902,7746.399902,7587.299805,7679.500000,7679.500000,2907500
2016-01-15,7705.549805,7706.950195,7552.399902,7562.100098,7562.100098,2852700
2016-01-18,7546.600098,7583.750000,7442.700195,7455.799805,7455.799805,3411400
2016-01-19,7485.750000,7568.600098,7466.049805,7542.649902,7542.649902,2761500
2016-01-20,7465.100098,7465.100098,7340.950195,7412.750000,7412.750000,3231500
2016-01-21,7482.500000,7507.250000,7344.950195,7370.149902,7370.149902,3599100
2016-01-22,7451.649902,7531.750000,7422.399902,7520.200195,7520.200195,3240400
2016-01-25,7569.549805,7586.799805,7522.500000,7533.000000,7533.000000,2348700
2016-01-27,7566.049805,7574.049805,7514.799805,7535.149902,7535.149902,2863500
2016-01-28,7523.299805,7561.600098,7511.750000,7518.950195,7518.950195,3972000
2016-01-29,7512.399902,7670.350098,7511.950195,7659.649902,7659.649902,4087700
2016-02-01,7688.350098,7695.549805,7643.049805,7657.700195,7657.700195,2787200
2016-02-02,7669.600098,7678.549805,7520.950195,7547.750000,7547.750000,3239500
2016-02-03,7482.500000,7510.399902,7441.500000,7452.049805,7452.049805,2816500
2016-02-04,7507.049805,7546.500000,7447.549805,7487.750000,7487.750000,3120900
2016-02-05,7504.850098,7600.750000,7492.950195,7587.700195,7587.700195,3408000
2016-02-08,7591.950195,7617.549805,7477.600098,7497.850098,7497.850098,2508200
2016-02-09,7416.549805,7431.350098,7380.950195,7395.750000,7395.750000,3161100
2016-02-10,7364.049805,7369.700195,7270.850098,7309.549805,7309.549805,3600000
2016-02-11,7296.250000,7297.850098,7055.000000,7068.850098,7068.850098,4176600
2016-02-12,7117.299805,7119.600098,6950.399902,7073.000000,7073.000000,4786400
2016-02-15,7155.450195,7284.450195,7155.450195,7266.200195,7266.200195,4692900
2016-02-16,7301.549805,7302.100098,7129.500000,7138.799805,7138.799805,3516100
2016-02-17,7149.049805,7207.600098,7040.000000,7194.399902,7194.399902,3754300
2016-02-18,7264.450195,7298.750000,7207.000000,7271.600098,7271.600098,3422400
2016-02-19,7251.549805,7301.549805,7227.950195,7288.500000,7288.500000,2771800
2016-02-22,7292.350098,7331.250000,7284.850098,7317.100098,7317.100098,2239400
2016-02-23,7324.899902,7324.899902,7187.000000,7197.450195,7197.450195,2937500
2016-02-24,7164.049805,7174.200195,7097.250000,7105.299805,7105.299805,3012400
2016-02-25,7117.500000,7118.299805,7049.799805,7058.850098,7058.850098,4235500
2016-02-26,7128.500000,7141.750000,7071.799805,7117.299805,7117.299805,2902100
2016-02-29,7138.149902,7183.600098,6924.399902,7083.950195,7083.950195,6057700
2016-03-01,7132.049805,7333.700195,7132.049805,7320.799805,7320.799805,3764300
2016-03-02,7416.950195,7475.049805,7407.299805,7460.850098,7460.850098,4468300
2016-03-03,7519.299805,7567.850098,7492.250000,7560.200195,7560.200195,3751000
2016-03-04,7589.200195,7594.549805,7534.700195,7578.549805,7578.549805,3885500
2016-03-08,7579.649902,7624.049805,7537.149902,7580.350098,7580.350098,3603500
2016-03-09,7533.500000,7629.500000,7518.850098,7622.899902,7622.899902,3513800
2016-03-10,7637.299805,7638.600098,7545.049805,7579.049805,7579.049805,3096900
2016-03-11,7577.299805,7635.649902,7554.799805,7603.100098,7603.100098,2808600
2016-03-14,7637.549805,7675.450195,7607.299805,7631.000000,7631.000000,2371400
2016-03-15,7629.450195,7629.450195,7544.950195,7552.850098,7552.850098,2674900
2016-03-16,7548.600098,7588.000000,7487.250000,7580.399902,7580.399902,2737000
2016-03-17,7640.799805,7668.149902,7570.649902,7601.750000,7601.750000,3338100
2016-03-18,7622.450195,7692.299805,7601.700195,7686.600098,7686.600098,3304400
2016-03-21,7703.049805,7797.649902,7703.049805,7789.250000,7789.250000,2860800
2016-03-22,7784.299805,7814.299805,7732.750000,7803.100098,7803.100098,3027300
2016-03-23,7806.200195,7815.649902,7762.049805,7806.299805,7806.299805,2801700
2016-03-28,7829.750000,7830.149902,7676.500000,7701.899902,7701.899902,3241900
2016-03-29,7692.799805,7737.799805,7664.950195,7686.049805,7686.049805,3008200
2016-03-30,7739.049805,7828.950195,7733.850098,7822.899902,7822.899902,3227500
2016-03-31,7818.549805,7859.149902,7792.149902,7832.149902,7832.149902,5382200
2016-04-01,7812.350098,7836.700195,7764.850098,7810.700195,7810.700195,2930300
2016-04-04,7833.200195,7858.350098,7802.549805,7853.100098,7853.100098,2484000
2016-04-05,7830.049805,7830.049805,7689.399902,7701.700195,7701.700195,3136200
2016-04-06,7732.100098,7732.799805,7690.450195,7718.450195,7718.450195,2754600
2016-04-07,7736.100098,7736.100098,7644.600098,7655.100098,7655.100098,3258400
2016-04-08,7650.950195,7678.250000,7635.600098,7668.399902,7668.399902,2238800
2016-04-11,7689.850098,7785.149902,7633.450195,7778.600098,7778.600098,2784500
2016-04-12,7779.399902,7827.649902,7774.850098,7819.399902,7819.399902,2574700
2016-04-13,7887.350098,7968.700195,7887.350098,7954.600098,7954.600098,3482700
2016-04-18,8004.899902,8027.750000,7948.700195,8022.299805,8022.299805,2886000
2016-04-20,8056.850098,8056.850098,7988.700195,8023.950195,8023.950195,3505000
2016-04-21,8063.200195,8086.649902,7993.649902,8021.250000,8021.250000,3534300
2016-04-22,8003.299805,8035.450195,7986.700195,8012.149902,8012.149902,3048400
2016-04-25,8007.399902,8020.850098,7940.149902,7966.399902,7966.399902,2377200
2016-04-26,7942.049805,8077.149902,7934.649902,8066.250000,8066.250000,3152800
2016-04-27,8048.750000,8097.100098,8048.399902,8084.750000,8084.750000,3470700
2016-04-28,8075.500000,8098.549805,7945.200195,7956.200195,7956.200195,4710600
2016-04-29,7954.750000,7999.200195,7899.600098,7963.649902,7963.649902,4260300
2016-05-02,7939.899902,7960.049805,7909.049805,7945.250000,7945.250000,3297300
2016-05-03,7965.899902,8024.799805,7872.100098,7882.250000,7882.250000,3112000
2016-05-04,7858.000000,7877.850098,7818.350098,7828.149902,7828.149902,3170800
2016-05-05,7852.100098,7895.649902,7824.750000,7854.750000,7854.750000,2967700
2016-05-06,7839.850098,7864.049805,7803.049805,7859.450195,7859.450195,2588200
2016-05-09,7882.700195,7991.000000,7882.700195,7982.799805,7982.799805,2380000
2016-05-10,7990.649902,8012.750000,7956.850098,8001.950195,8001.950195,2481700
2016-05-11,7918.649902,8010.649902,7895.950195,7969.549805,7969.549805,3493500
2016-05-12,7992.600098,8036.250000,7976.600098,8026.399902,8026.399902,2424700
2016-05-13,8008.299805,8012.549805,7917.750000,7941.500000,7941.500000,2808600
2016-05-16,7958.750000,7992.549805,7899.799805,7979.950195,7979.950195,2966000
2016-05-17,8016.000000,8055.250000,7997.049805,8006.500000,8006.500000,2888800
2016-05-18,7965.250000,8000.250000,7929.649902,7989.049805,7989.049805,2902800
2016-05-19,7994.799805,7994.799805,7885.000000,7900.200195,7900.200195,2787200
2016-05-20,7911.500000,7929.200195,7849.700195,7863.350098,7863.350098,2478800
2016-05-23,7924.850098,7925.850098,7838.049805,7844.600098,7844.600098,2466200
2016-05-24,7852.350098,7868.899902,7825.500000,7857.000000,7857.000000,2564500
2016-05-25,7919.600098,8036.450195,7919.399902,8029.850098,8029.850098,3070800
2016-05-26,8066.500000,8170.649902,8042.500000,8159.049805,8159.049805,4391500
2016-05-27,8173.500000,8260.700195,8173.500000,8251.900391,8251.900391,4006800
2016-05-30,8265.150391,8297.000000,8245.750000,8276.099609,8276.099609,3720300
2016-05-31,8305.450195,8305.450195,8230.049805,8254.799805,8254.799805,8092000
2016-06-01,8275.049805,8312.900391,8264.349609,8272.599609,8272.599609,3663800
2016-06-02,8252.549805,8324.799805,8249.250000,8314.400391,8314.400391,3109300
2016-06-03,8342.549805,8359.450195,8307.549805,8316.400391,8316.400391,5093600
2016-06-06,8323.500000,8331.099609,8278.400391,8292.450195,8292.450195,2645100
2016-06-07,8327.099609,8381.750000,8309.299805,8354.200195,8354.200195,3478700
2016-06-08,8373.349609,8374.299805,8344.299805,8366.250000,8366.250000,2821000
2016-06-09,8369.650391,8369.650391,8285.150391,8302.900391,8302.900391,2991800
2016-06-10,8285.099609,8360.900391,8261.299805,8267.450195,8267.450195,2958100
2016-06-13,8199.950195,8219.849609,8160.149902,8207.450195,8207.450195,2564700
2016-06-14,8230.450195,8230.450195,8168.700195,8208.700195,8208.700195,2455800
2016-06-15,8239.299805,8308.400391,8224.099609,8301.450195,8301.450195,2704300
2016-06-16,8279.099609,8279.099609,8176.399902,8243.650391,8243.650391,3220500
2016-06-17,8280.549805,8297.150391,8235.650391,8268.900391,8268.900391,2865900
2016-06-20,8214.450195,8339.450195,8206.549805,8334.299805,8334.299805,2916200
2016-06-21,8351.650391,8351.650391,8306.950195,8321.150391,8321.150391,2554700
2016-06-22,8316.250000,8339.400391,8259.299805,8307.450195,8307.450195,2329900
2016-06-23,8306.599609,8379.200195,8288.099609,8366.349609,8366.349609,2665400
2016-06-24,8130.950195,8201.450195,8025.149902,8192.849609,8192.849609,4977500
2016-06-27,8148.600098,8234.700195,8148.600098,8210.250000,8210.250000,2651200
2016-06-28,8215.599609,8263.450195,8213.599609,8248.450195,8248.450195,2700600
2016-06-29,8293.049805,8334.700195,8282.299805,8326.700195,8326.700195,2835300
2016-06-30,8381.950195,8430.150391,8367.650391,8416.200195,8416.200195,4766800
2016-07-01,8442.799805,8491.049805,8442.799805,8469.849609,8469.849609,2886300
2016-07-04,8518.000000,8543.049805,8510.250000,8516.599609,8516.599609,2838900
2016-07-05,8523.750000,8523.750000,8467.049805,8485.500000,8485.500000,2764900
2016-07-07,8492.200195,8508.750000,8468.349609,8485.599609,8485.599609,2952100
2016-07-08,8499.000000,8499.000000,8437.099609,8476.049805,8476.049805,2609700
2016-07-11,8565.950195,8629.200195,8562.349609,8622.200195,8622.200195,2857100
2016-07-12,8656.650391,8683.400391,8635.549805,8678.650391,8678.650391,3394600
2016-07-13,8698.599609,8703.900391,8649.150391,8671.700195,8671.700195,4021400
2016-07-14,8670.599609,8720.950195,8658.000000,8716.700195,8716.700195,2944000
2016-07-15,8722.950195,8752.849609,8674.799805,8700.099609,8700.099609,3684100
2016-07-18,8723.750000,8743.500000,8649.750000,8662.549805,8662.549805,2771400
2016-07-19,8669.400391,8695.200195,8628.400391,8684.349609,8684.349609,3052000
2016-07-20,8675.450195,8730.650391,8675.450195,8727.099609,8727.099609,2937000
2016-07-21,8749.750000,8750.400391,8675.200195,8680.849609,8680.849609,3033800
2016-07-22,8692.799805,8729.200195,8661.900391,8725.299805,8725.299805,3174400
2016-07-25,8711.299805,8825.549805,8711.049805,8821.549805,8821.549805,3223000
2016-07-26,8822.299805,8838.900391,8768.299805,8781.500000,8781.500000,3020700
2016-07-27,8794.150391,8852.700195,8763.400391,8811.750000,8811.750000,3239000
2016-07-28,8831.849609,8868.950195,8820.250000,8860.500000,8860.500000,4403200
2016-07-29,8865.150391,8874.500000,8832.650391,8839.000000,8839.000000,3062600
2016-08-01,8859.250000,8917.450195,8790.349609,8841.450195,8841.450195,3392300
2016-08-02,8855.250000,8892.299805,8811.200195,8819.950195,8819.950195,3178700
2016-08-03,8834.650391,8834.650391,8713.150391,8727.950195,8727.950195,2826200
2016-08-04,8785.250000,8787.349609,8701.900391,8741.849609,8741.849609,2879400
2016-08-05,8792.150391,8887.500000,8789.700195,8881.900391,8881.900391,2979000
2016-08-08,8914.250000,8931.799805,8898.099609,8921.000000,8921.000000,2857500
2016-08-09,8937.549805,8938.049805,8844.950195,8883.650391,8883.650391,3128700
2016-08-10,8892.500000,8894.650391,8760.799805,8771.400391,8771.400391,3076700
2016-08-11,8770.000000,8798.849609,8727.500000,8789.700195,8789.700195,3143200
2016-08-12,8802.849609,8881.849609,8802.849609,8871.500000,8871.500000,3872700
2016-08-16,8873.900391,8890.200195,8809.200195,8853.049805,8853.049805,3433300
2016-08-17,8851.849609,8883.849609,8821.750000,8846.849609,8846.849609,2928400
2016-08-18,8871.450195,8908.900391,8871.450195,8894.849609,8894.849609,2739900
2016-08-19,8916.900391,8916.900391,8871.250000,8893.000000,8893.000000,3300700
2016-08-22,8893.450195,8910.450195,8837.799805,8851.950195,8851.950195,2551700
2016-08-23,8850.900391,8854.250000,8793.950195,8846.549805,8846.549805,2953400
2016-08-24,8862.750000,8884.349609,8846.250000,8874.549805,8874.549805,2409300
2016-08-25,8894.250000,8909.400391,8809.200195,8816.700195,8816.700195,3468100
2016-08-26,8840.349609,8851.950195,8779.250000,8803.900391,8803.900391,2599000
2016-08-29,8814.650391,8847.549805,8773.099609,8835.150391,8835.150391,2288600
2016-08-30,8874.200195,8967.150391,8873.400391,8962.549805,8962.549805,2426100
2016-08-31,8975.349609,9037.299805,8975.349609,9000.500000,9000.500000,5075900
2016-09-01,9009.299805,9029.000000,8971.450195,8987.799805,8987.799805,3938500
2016-09-02,9008.099609,9035.500000,8981.450195,9022.250000,9022.250000,2999700
2016-09-06,9065.950195,9167.500000,9065.950195,9160.450195,9160.450195,2984700
2016-09-07,9187.049805,9188.150391,9137.049805,9142.549805,9142.549805,4574700
2016-09-08,9144.150391,9184.700195,9125.200195,9177.900391,9177.900391,3555600
2016-09-09,9163.750000,9163.750000,9082.200195,9090.750000,9090.750000,3177700
2016-09-12,8954.400391,8966.299805,8903.400391,8918.950195,8918.950195,3323300
2016-09-14,8920.950195,8953.750000,8897.950195,8943.549805,8943.549805,3171000
2016-09-15,8961.200195,8965.250000,8914.349609,8950.599609,8950.599609,2936700
2016-09-16,8991.950195,9060.200195,8956.049805,8986.250000,8986.250000,4547900
2016-09-19,8997.900391,9029.650391,8980.900391,9015.049805,9015.049805,2401500
2016-09-20,9023.450195,9024.900391,8970.650391,8987.299805,8987.299805,2413600
2016-09-21,9002.950195,9038.150391,8969.150391,8987.450195,8987.450195,2393600
2016-09-22,9083.650391,9104.349609,9046.450195,9083.900391,9083.900391,2779900
2016-09-23,9098.250000,9101.799805,9044.549805,9054.750000,9054.750000,3079900
2016-09-26,9034.049805,9034.849609,8947.599609,8956.400391,8956.400391,2701900
2016-09-27,8983.650391,9003.299805,8923.549805,8940.500000,8940.500000,2484700
2016-09-28,8947.549805,9004.400391,8938.750000,8983.799805,8983.799805,2847800
2016-09-29,9032.150391,9040.200195,8762.549805,8799.950195,8799.950195,6390200
2016-09-30,8789.799805,8868.900391,8763.400391,8844.200195,8844.200195,2959400
2016-10-03,8900.000000,9000.950195,8875.150391,8992.549805,8992.549805,2517500
2016-10-04,9025.500000,9039.150391,8991.549805,9029.200195,9029.200195,3054100
2016-10-05,9066.250000,9067.150391,8993.900391,9010.000000,9010.000000,2655700
2016-10-06,9036.700195,9057.750000,8950.650391,8979.250000,8979.250000,2818100
2016-10-07,8995.200195,9000.450195,8929.599609,8965.299805,8965.299805,2452400
2016-10-10,9004.349609,9014.500000,8966.599609,8971.950195,8971.950195,1802900
2016-10-13,8937.650391,8946.849609,8792.299805,8832.299805,8832.299805,3185100
2016-10-14,8854.750000,8865.750000,8809.400391,8847.299805,8847.299805,2376600
2016-10-17,8875.750000,8877.900391,8769.049805,8784.450195,8784.450195,2850200
2016-10-18,8821.049805,8953.900391,8820.900391,8945.599609,8945.599609,3045300
2016-10-19,8968.549805,8969.549805,8908.799805,8933.900391,8933.900391,2584900
2016-10-20,8969.799805,9001.400391,8951.250000,8970.299805,8970.299805,2641200
2016-10-21,8981.299805,8981.400391,8923.700195,8967.549805,8967.549805,2432900
2016-10-24,8985.799805,9005.849609,8955.849609,8977.099609,8977.099609,2375400
2016-10-25,8989.250000,8989.599609,8930.049805,8963.450195,8963.450195,2648800
2016-10-26,8931.299805,8931.299805,8862.400391,8883.150391,8883.150391,3115700
2016-10-27,8873.500000,8875.950195,8807.049805,8866.150391,8866.150391,3576900
2016-10-28,8879.250000,8916.549805,8842.099609,8906.049805,8906.049805,3011800
2016-11-01,8928.250000,8949.750000,8892.000000,8904.400391,8904.400391,3021900
2016-11-02,8819.250000,8820.849609,8771.549805,8781.099609,8781.099609,2634400
2016-11-03,8767.150391,8807.150391,8725.700195,8736.150391,8736.150391,2855000
2016-11-04,8755.000000,8755.299805,8638.650391,8673.849609,8673.849609,3498000
2016-11-07,8778.500000,8780.549805,8721.750000,8738.000000,8738.000000,2693700
2016-11-08,8779.849609,8798.500000,8718.799805,8782.900391,8782.900391,2935900
2016-11-09,8288.900391,8699.900391,8194.250000,8660.150391,8660.150391,5165800
2016-11-10,8789.450195,8843.700195,8747.450195,8763.549805,8763.549805,4602000
2016-11-11,8688.099609,8691.849609,8502.200195,8518.450195,8518.450195,4302200
2016-11-15,8508.349609,8510.950195,8281.049805,8296.049805,8296.049805,5350400
2016-11-16,8397.450195,8405.299805,8283.200195,8309.000000,8309.000000,4187200
2016-11-17,8305.500000,8353.250000,8260.799805,8281.950195,8281.950195,3056500
2016-11-18,8300.299805,8332.500000,8250.299805,8283.299805,8283.299805,2796800
2016-11-21,8312.650391,8312.650391,8112.100098,8124.600098,8124.600098,3422100
2016-11-22,8185.600098,8225.549805,8132.799805,8208.349609,8208.349609,3344900
2016-11-23,8260.299805,8265.900391,8183.600098,8253.650391,8253.650391,2978300
2016-11-24,8231.450195,8249.250000,8174.299805,8194.599609,8194.599609,4245100
2016-11-25,8237.099609,8351.450195,8205.599609,8344.049805,8344.049805,2889500
2016-11-28,8314.500000,8383.799805,8299.750000,8365.099609,8365.099609,2982800
2016-11-29,8372.000000,8435.900391,8367.049805,8379.549805,8379.549805,2925100
2016-11-30,8409.750000,8475.750000,8379.049805,8466.400391,8466.400391,4158100
2016-12-01,8486.599609,8491.900391,8418.299805,8425.900391,8425.900391,2493900
2016-12-02,8382.849609,8390.299805,8298.799805,8316.349609,8316.349609,2744400
2016-12-05,8319.599609,8378.250000,8293.650391,8365.000000,8365.000000,2080600
2016-12-06,8391.000000,8416.700195,8370.349609,8380.900391,8380.900391,1892400
2016-12-07,8408.299805,8426.250000,8315.599609,8344.299805,8344.299805,2546200
2016-12-08,8397.400391,8501.099609,8395.750000,8493.400391,8493.400391,2396500
2016-12-09,8517.349609,8517.700195,8485.099609,8501.700195,8501.700195,2439300
2016-12-12,8475.099609,8475.099609,8389.650391,8406.349609,8406.349609,1915900
2016-12-13,8427.849609,8450.349609,8387.400391,8443.700195,8443.700195,2709300
2016-12-14,8453.400391,8453.400391,8384.700195,8397.299805,8397.299805,2330700
2016-12-15,8341.150391,8444.849609,8335.150391,8370.250000,8370.250000,2604400
2016-12-16,8394.150391,8394.700195,8341.349609,8355.750000,8355.750000,2814900
2016-12-19,8346.599609,8349.049805,8307.400391,8316.549805,8316.549805,1741900
2016-12-20,8322.049805,8335.450195,8266.299805,8286.400391,8286.400391,1946200
2016-12-21,8311.400391,8316.849609,8259.049805,8267.549805,8267.549805,1963500
2016-12-22,8251.000000,8251.599609,8162.000000,8173.549805,8173.549805,2006200
2016-12-23,8169.049805,8217.450195,8131.200195,8173.250000,8173.250000,2127200
2016-12-26,8152.700195,8157.149902,8069.850098,8083.049805,8083.049805,1956200
2016-12-27,8090.350098,8226.049805,8072.600098,8214.450195,8214.450195,2140900
2016-12-28,8232.549805,8290.150391,8215.549805,8222.000000,8222.000000,2115900
2016-12-29,8218.549805,8304.750000,8209.650391,8296.799805,8296.799805,3143200
2016-12-30,8315.549805,8394.400391,8311.200195,8382.500000,8382.500000,2054800
2017-01-02,8409.599609,8411.049805,8337.200195,8389.250000,8389.250000,2084000
2017-01-03,8407.299805,8437.400391,8365.299805,8411.200195,8411.200195,2158100
2017-01-04,8424.450195,8440.500000,8397.950195,8407.900391,8407.900391,2432500
2017-01-05,8445.549805,8509.450195,8443.599609,8501.650391,8501.650391,2603800
2017-01-06,8512.799805,8538.849609,8460.799805,8472.700195,8472.700195,2489800
2017-01-09,8490.799805,8494.000000,8460.799805,8466.799805,8466.799805,1702000
2017-01-10,8494.299805,8531.450195,8493.750000,8526.200195,8526.200195,2298100
2017-01-11,8565.250000,8631.250000,8558.950195,8623.150391,8623.150391,3280500
2017-01-12,8634.650391,8658.900391,8622.000000,8651.000000,8651.000000,3619800
2017-01-13,8698.900391,8701.900391,8616.750000,8646.700195,8646.700195,2947300
2017-01-16,8640.650391,8677.349609,8623.049805,8666.450195,8666.450195,2330200
2017-01-17,8672.599609,8696.099609,8633.099609,8653.099609,8653.099609,2445600
2017-01-18,8661.200195,8718.750000,8656.400391,8678.299805,8678.299805,2693300
2017-01-19,8680.000000,8707.750000,8665.849609,8697.950195,8697.950195,2614900
2017-01-20,8668.849609,8689.049805,8595.450195,8602.900391,8602.900391,2987300
2017-01-23,8585.549805,8660.500000,8583.150391,8651.599609,8651.599609,2819300
2017-01-24,8670.299805,8745.000000,8661.950195,8739.450195,8739.450195,2674900
2017-01-25,8764.049805,8878.400391,8758.150391,8867.950195,8867.950195,4929600
2017-01-27,8876.750000,8943.450195,8872.950195,8908.900391,8908.900391,4280700
2017-01-30,8903.049805,8935.099609,8883.650391,8910.000000,8910.000000,4066300
2017-01-31,8910.500000,8912.700195,8816.400391,8825.000000,8825.000000,6668900
2017-02-01,8837.299805,8995.000000,8803.750000,8988.450195,8988.450195,4810800
2017-02-02,8998.000000,9037.700195,8962.099609,9013.900391,9013.900391,4290200
2017-02-03,9019.049805,9034.700195,8990.900391,9021.349609,9021.349609,3119100
2017-02-06,9068.849609,9099.599609,9055.099609,9089.650391,9089.650391,3072100
2017-02-07,9097.549805,9099.750000,9025.900391,9056.750000,9056.750000,3806000
2017-02-08,9068.150391,9086.099609,9005.599609,9065.000000,9065.000000,3538600
2017-02-09,9088.000000,9115.200195,9015.000000,9073.549805,9073.549805,2926300
2017-02-10,9106.900391,9111.900391,9060.099609,9082.950195,9082.950195,3385900
2017-02-13,9110.450195,9116.599609,9038.299805,9093.000000,9093.000000,3080000
2017-02-14,9109.299805,9109.349609,9051.650391,9067.400391,9067.400391,3032300
2017-02-15,9054.750000,9080.549805,8975.500000,8990.200195,8990.200195,3358800
2017-02-16,9004.650391,9065.650391,8979.950195,9062.099609,9062.099609,3186600
2017-02-17,9162.049805,9173.950195,9087.700195,9110.200195,9110.200195,4058100
2017-02-20,9109.799805,9174.200195,9098.150391,9169.400391,9169.400391,2582200
2017-02-21,9182.299805,9220.049805,9162.349609,9207.250000,9207.250000,2648300
